PRCE_REG_YMD,CTNP_NM,PDLT_NM,SPCS_NM,EXMN_SE_NM,BULK_GRAD_NM,PDLT_PRCE,RTSL_SMT_UNIT_MG,RTSL_SMT_UNIT_NM,DCNT_PRCE_YN,ETL_LDG_DT
20150102,서울,사과,후지,소매,중품,13800.0,10.0,개,,20210607013535
20150102,서울,사과,후지,소매,상품,20000.0,10.0,개,,20210607013535
20150102,서울,사과,후지,소매,중품,13500.0,10.0,개,,20210607013535
20150102,서울,사과,후지,소매,상품,20880.0,10.0,개,,20210607013535
20150102,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150102,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150102,서울,사과,후지,소매,상품,21000.0,10.0,개,,20210607013535
20150102,서울,사과,후지,소매,중품,16000.0,10.0,개,,20210607013535
20150102,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150102,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150105,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150105,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150105,서울,사과,후지,소매,상품,21000.0,10.0,개,,20210607013535
20150105,서울,사과,후지,소매,중품,16000.0,10.0,개,,20210607013535
20150105,서울,사과,후지,소매,상품,20880.0,10.0,개,,20210607013535
20150105,서울,사과,후지,소매,중품,13500.0,10.0,개,,20210607013535
20150105,서울,사과,후지,소매,상품,20000.0,10.0,개,,20210607013535
20150105,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150105,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150105,서울,사과,후지,소매,중품,13800.0,10.0,개,,20210607013535
20150106,서울,사과,후지,소매,중품,13800.0,10.0,개,,20210607013535
20150106,서울,사과,후지,소매,상품,20000.0,10.0,개,,20210607013535
20150106,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150106,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150106,서울,사과,후지,소매,상품,20880.0,10.0,개,,20210607013535
20150106,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150106,서울,사과,후지,소매,상품,21000.0,10.0,개,,20210607013535
20150106,서울,사과,후지,소매,중품,16000.0,10.0,개,,20210607013535
20150106,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150106,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150107,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150107,서울,사과,후지,소매,상품,20000.0,10.0,개,,20210607013535
20150107,서울,사과,후지,소매,중품,13800.0,10.0,개,,20210607013535
20150107,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150107,서울,사과,후지,소매,상품,24220.0,10.0,개,,20210607013535
20150107,서울,사과,후지,소매,상품,21000.0,10.0,개,,20210607013535
20150107,서울,사과,후지,소매,중품,16000.0,10.0,개,,20210607013535
20150107,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150107,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150107,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150108,서울,사과,후지,소매,중품,15600.0,10.0,개,,20210607013535
20150108,서울,사과,후지,소매,상품,20000.0,10.0,개,,20210607013535
20150108,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150108,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150108,서울,사과,후지,소매,상품,24220.0,10.0,개,,20210607013535
20150108,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150108,서울,사과,후지,소매,상품,21000.0,10.0,개,,20210607013535
20150108,서울,사과,후지,소매,중품,16000.0,10.0,개,,20210607013535
20150108,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150108,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150109,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150109,서울,사과,후지,소매,중품,15600.0,10.0,개,,20210607013535
20150109,서울,사과,후지,소매,상품,20000.0,10.0,개,,20210607013535
20150109,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150109,서울,사과,후지,소매,상품,24220.0,10.0,개,,20210607013535
20150109,서울,사과,후지,소매,상품,21000.0,10.0,개,,20210607013535
20150109,서울,사과,후지,소매,중품,16000.0,10.0,개,,20210607013535
20150109,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150109,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150109,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150112,서울,사과,후지,소매,상품,20000.0,10.0,개,,20210607013535
20150112,서울,사과,후지,소매,중품,15600.0,10.0,개,,20210607013535
20150112,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150112,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150112,서울,사과,후지,소매,상품,24220.0,10.0,개,,20210607013535
20150112,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150112,서울,사과,후지,소매,상품,21000.0,10.0,개,,20210607013535
20150112,서울,사과,후지,소매,중품,16000.0,10.0,개,,20210607013535
20150112,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150112,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150113,서울,사과,후지,소매,중품,15600.0,10.0,개,,20210607013535
20150113,서울,사과,후지,소매,상품,20000.0,10.0,개,,20210607013535
20150113,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150113,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150113,서울,사과,후지,소매,상품,24220.0,10.0,개,,20210607013535
20150113,서울,사과,후지,소매,중품,16000.0,10.0,개,,20210607013535
20150113,서울,사과,후지,소매,상품,21000.0,10.0,개,,20210607013535
20150113,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150113,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150113,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150114,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150114,서울,사과,후지,소매,상품,20000.0,10.0,개,,20210607013535
20150114,서울,사과,후지,소매,중품,15600.0,10.0,개,,20210607013535
20150114,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150114,서울,사과,후지,소매,상품,24220.0,10.0,개,,20210607013535
20150114,서울,사과,후지,소매,상품,21000.0,10.0,개,,20210607013535
20150114,서울,사과,후지,소매,중품,16000.0,10.0,개,,20210607013535
20150114,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150114,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150114,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150115,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150115,서울,사과,후지,소매,상품,20000.0,10.0,개,,20210607013535
20150115,서울,사과,후지,소매,중품,15600.0,10.0,개,,20210607013535
20150115,서울,사과,후지,소매,중품,20000.0,10.0,개,,20210607013535
20150115,서울,사과,후지,소매,상품,24220.0,10.0,개,,20210607013535
20150115,서울,사과,후지,소매,상품,19800.0,10.0,개,,20210607013535
20150115,서울,사과,후지,소매,상품,21000.0,10.0,개,,20210607013535
20150115,서울,사과,후지,소매,중품,16000.0,10.0,개,,20210607013535
20150115,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150115,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150115,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150116,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150116,서울,사과,후지,소매,상품,20000.0,10.0,개,,20210607013535
20150116,서울,사과,후지,소매,중품,15600.0,10.0,개,,20210607013535
20150116,서울,사과,후지,소매,중품,20000.0,10.0,개,,20210607013535
20150116,서울,사과,후지,소매,상품,24220.0,10.0,개,,20210607013535
20150116,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150116,서울,사과,후지,소매,상품,21000.0,10.0,개,,20210607013535
20150116,서울,사과,후지,소매,중품,16000.0,10.0,개,,20210607013535
20150116,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150116,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150116,서울,사과,후지,소매,상품,19800.0,10.0,개,,20210607013535
20150119,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150119,서울,사과,후지,소매,상품,20000.0,10.0,개,,20210607013535
20150119,서울,사과,후지,소매,중품,15600.0,10.0,개,,20210607013535
20150119,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150119,서울,사과,후지,소매,상품,24220.0,10.0,개,,20210607013535
20150119,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150119,서울,사과,후지,소매,상품,21000.0,10.0,개,,20210607013535
20150119,서울,사과,후지,소매,중품,16000.0,10.0,개,,20210607013535
20150119,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150119,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150119,서울,사과,후지,소매,상품,19800.0,10.0,개,,20210607013535
20150120,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150120,서울,사과,후지,소매,상품,20000.0,10.0,개,,20210607013535
20150120,서울,사과,후지,소매,중품,15600.0,10.0,개,,20210607013535
20150120,서울,사과,후지,소매,중품,16000.0,10.0,개,,20210607013535
20150120,서울,사과,후지,소매,상품,24220.0,10.0,개,,20210607013535
20150120,서울,사과,후지,소매,상품,21000.0,10.0,개,,20210607013535
20150120,서울,사과,후지,소매,중품,16000.0,10.0,개,,20210607013535
20150120,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150120,서울,사과,후지,소매,상품,19800.0,10.0,개,,20210607013535
20150120,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150120,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150121,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150121,서울,사과,후지,소매,상품,20000.0,10.0,개,,20210607013535
20150121,서울,사과,후지,소매,중품,15600.0,10.0,개,,20210607013535
20150121,서울,사과,후지,소매,중품,16000.0,10.0,개,,20210607013535
20150121,서울,사과,후지,소매,상품,24220.0,10.0,개,,20210607013535
20150121,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150121,서울,사과,후지,소매,상품,21000.0,10.0,개,,20210607013535
20150121,서울,사과,후지,소매,중품,16000.0,10.0,개,,20210607013535
20150121,서울,사과,후지,소매,상품,19800.0,10.0,개,,20210607013535
20150121,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150121,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150122,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150122,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150122,서울,사과,후지,소매,중품,15600.0,10.0,개,,20210607013535
20150122,서울,사과,후지,소매,중품,16000.0,10.0,개,,20210607013535
20150122,서울,사과,후지,소매,상품,19880.0,10.0,개,,20210607013535
20150122,서울,사과,후지,소매,상품,21000.0,10.0,개,,20210607013535
20150122,서울,사과,후지,소매,중품,16000.0,10.0,개,,20210607013535
20150122,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150122,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150122,서울,사과,후지,소매,상품,21800.0,10.0,개,,20210607013535
20150123,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150123,서울,사과,후지,소매,중품,15600.0,10.0,개,,20210607013535
20150123,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150123,서울,사과,후지,소매,중품,16000.0,10.0,개,,20210607013535
20150123,서울,사과,후지,소매,상품,19880.0,10.0,개,,20210607013535
20150123,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150123,서울,사과,후지,소매,중품,20000.0,10.0,개,,20210607013535
20150123,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150123,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150123,서울,사과,후지,소매,상품,21800.0,10.0,개,,20210607013535
20150126,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150126,서울,사과,후지,소매,중품,15600.0,10.0,개,,20210607013535
20150126,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150126,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150126,서울,사과,후지,소매,상품,19880.0,10.0,개,,20210607013535
20150126,서울,사과,후지,소매,상품,21800.0,10.0,개,,20210607013535
20150126,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150126,서울,사과,후지,소매,중품,20000.0,10.0,개,,20210607013535
20150126,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150126,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150127,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150127,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150127,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150127,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150127,서울,사과,후지,소매,상품,19880.0,10.0,개,,20210607013535
20150127,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150127,서울,사과,후지,소매,중품,20000.0,10.0,개,,20210607013535
20150127,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150127,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150127,서울,사과,후지,소매,상품,21800.0,10.0,개,,20210607013535
20150128,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150128,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150128,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150128,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150128,서울,사과,후지,소매,상품,19880.0,10.0,개,,20210607013535
20150128,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150128,서울,사과,후지,소매,중품,20000.0,10.0,개,,20210607013535
20150128,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150128,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150128,서울,사과,후지,소매,상품,21800.0,10.0,개,,20210607013535
20150129,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150129,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150129,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150129,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150129,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150129,서울,사과,후지,소매,상품,19880.0,10.0,개,,20210607013535
20150129,서울,사과,후지,소매,상품,21800.0,10.0,개,,20210607013535
20150129,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150129,서울,사과,후지,소매,중품,20000.0,10.0,개,,20210607013535
20150129,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150129,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150130,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150130,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150130,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150130,서울,사과,후지,소매,중품,20000.0,10.0,개,,20210607013535
20150130,서울,사과,후지,소매,상품,21800.0,10.0,개,,20210607013535
20150130,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150130,서울,사과,후지,소매,상품,19880.0,10.0,개,,20210607013535
20150130,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150130,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150130,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150130,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150202,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150202,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150202,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150202,서울,사과,후지,소매,중품,17500.0,10.0,개,,20210607013535
20150202,서울,사과,후지,소매,상품,19880.0,10.0,개,,20210607013535
20150202,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150202,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150202,서울,사과,후지,소매,중품,20000.0,10.0,개,,20210607013535
20150202,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150202,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150202,서울,사과,후지,소매,상품,21800.0,10.0,개,,20210607013535
20150203,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150203,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150203,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150203,서울,사과,후지,소매,중품,17500.0,10.0,개,,20210607013535
20150203,서울,사과,후지,소매,상품,22000.0,10.0,개,,20210607013535
20150203,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150203,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150203,서울,사과,후지,소매,중품,20000.0,10.0,개,,20210607013535
20150203,서울,사과,후지,소매,상품,28300.0,10.0,개,,20210607013535
20150203,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150203,서울,사과,후지,소매,상품,21800.0,10.0,개,,20210607013535
20150204,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150204,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150204,서울,사과,후지,소매,중품,15000.0,10.0,개,,20210607013535
20150204,서울,사과,후지,소매,중품,17500.0,10.0,개,,20210607013535
20150204,서울,사과,후지,소매,상품,22000.0,10.0,개,,20210607013535
20150204,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150204,서울,사과,후지,소매,중품,20000.0,10.0,개,,20210607013535
20150204,서울,사과,후지,소매,상품,28300.0,10.0,개,,20210607013535
20150204,서울,사과,후지,소매,상품,21800.0,10.0,개,,20210607013535
20150204,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150204,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150205,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150205,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150205,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150205,서울,사과,후지,소매,중품,17500.0,10.0,개,,20210607013535
20150205,서울,사과,후지,소매,상품,22000.0,10.0,개,,20210607013535
20150205,서울,사과,후지,소매,상품,21800.0,10.0,개,,20210607013535
20150205,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150205,서울,사과,후지,소매,중품,20000.0,10.0,개,,20210607013535
20150205,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150205,서울,사과,후지,소매,상품,28300.0,10.0,개,,20210607013535
20150205,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150205,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150206,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150206,서울,사과,후지,소매,상품,28300.0,10.0,개,,20210607013535
20150206,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150206,서울,사과,후지,소매,상품,22500.0,10.0,개,,20210607013535
20150206,서울,사과,후지,소매,중품,17000.0,10.0,개,,20210607013535
20150206,서울,사과,후지,소매,상품,22000.0,10.0,개,,20210607013535
20150206,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150206,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150206,서울,사과,후지,소매,중품,17500.0,10.0,개,,20210607013535
20150206,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150206,서울,사과,후지,소매,상품,21800.0,10.0,개,,20210607013535
20150206,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150209,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150209,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150209,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150209,서울,사과,후지,소매,중품,17500.0,10.0,개,,20210607013535
20150209,서울,사과,후지,소매,상품,24220.0,10.0,개,,20210607013535
20150209,서울,사과,후지,소매,상품,21800.0,10.0,개,,20210607013535
20150209,서울,사과,후지,소매,상품,22500.0,10.0,개,,20210607013535
20150209,서울,사과,후지,소매,중품,17000.0,10.0,개,,20210607013535
20150209,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150209,서울,사과,후지,소매,상품,29660.0,10.0,개,,20210607013535
20150209,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150209,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150209,서울,사과,후지,소매,상품,28300.0,10.0,개,,20210607013535
20150210,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150210,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150210,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150210,서울,사과,후지,소매,중품,17500.0,10.0,개,,20210607013535
20150210,서울,사과,후지,소매,상품,24220.0,10.0,개,,20210607013535
20150210,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150210,서울,사과,후지,소매,상품,21800.0,10.0,개,,20210607013535
20150210,서울,사과,후지,소매,상품,22500.0,10.0,개,,20210607013535
20150210,서울,사과,후지,소매,중품,17000.0,10.0,개,,20210607013535
20150210,서울,사과,후지,소매,상품,29660.0,10.0,개,,20210607013535
20150210,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150210,서울,사과,후지,소매,상품,28300.0,10.0,개,,20210607013535
20150211,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150211,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150211,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150211,서울,사과,후지,소매,중품,17500.0,10.0,개,,20210607013535
20150211,서울,사과,후지,소매,상품,24220.0,10.0,개,,20210607013535
20150211,서울,사과,후지,소매,상품,29660.0,10.0,개,,20210607013535
20150211,서울,사과,후지,소매,상품,21800.0,10.0,개,,20210607013535
20150211,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150211,서울,사과,후지,소매,중품,20000.0,10.0,개,,20210607013535
20150211,서울,사과,후지,소매,상품,28300.0,10.0,개,,20210607013535
20150211,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150211,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150212,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150212,서울,사과,후지,소매,상품,28300.0,10.0,개,,20210607013535
20150212,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150212,서울,사과,후지,소매,중품,20000.0,10.0,개,,20210607013535
20150212,서울,사과,후지,소매,상품,29660.0,10.0,개,,20210607013535
20150212,서울,사과,후지,소매,상품,24220.0,10.0,개,,20210607013535
20150212,서울,사과,후지,소매,중품,17500.0,10.0,개,,20210607013535
20150212,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150212,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150212,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150212,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150213,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150213,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150213,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150213,서울,사과,후지,소매,상품,21800.0,10.0,개,,20210607013535
20150213,서울,사과,후지,소매,중품,17500.0,10.0,개,,20210607013535
20150213,서울,사과,후지,소매,상품,24220.0,10.0,개,,20210607013535
20150213,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150213,서울,사과,후지,소매,중품,20000.0,10.0,개,,20210607013535
20150213,서울,사과,후지,소매,상품,28300.0,10.0,개,,20210607013535
20150213,서울,사과,후지,소매,상품,29660.0,10.0,개,,20210607013535
20150213,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150213,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150216,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150216,서울,사과,후지,소매,중품,15600.0,10.0,개,,20210607013535
20150216,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150216,서울,사과,후지,소매,중품,17500.0,10.0,개,,20210607013535
20150216,서울,사과,후지,소매,상품,24220.0,10.0,개,,20210607013535
20150216,서울,사과,후지,소매,상품,21800.0,10.0,개,,20210607013535
20150216,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150216,서울,사과,후지,소매,중품,20000.0,10.0,개,,20210607013535
20150216,서울,사과,후지,소매,상품,28300.0,10.0,개,,20210607013535
20150216,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150216,서울,사과,후지,소매,상품,29660.0,10.0,개,,20210607013535
20150217,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150217,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150217,서울,사과,후지,소매,중품,15600.0,10.0,개,,20210607013535
20150217,서울,사과,후지,소매,중품,17500.0,10.0,개,,20210607013535
20150217,서울,사과,후지,소매,상품,24220.0,10.0,개,,20210607013535
20150217,서울,사과,후지,소매,상품,21800.0,10.0,개,,20210607013535
20150217,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150217,서울,사과,후지,소매,중품,20000.0,10.0,개,,20210607013535
20150217,서울,사과,후지,소매,상품,28300.0,10.0,개,,20210607013535
20150217,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150217,서울,사과,후지,소매,상품,29660.0,10.0,개,,20210607013535
20150223,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150223,서울,사과,후지,소매,중품,15800.0,10.0,개,,20210607013535
20150223,서울,사과,후지,소매,중품,15600.0,10.0,개,,20210607013535
20150223,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150223,서울,사과,후지,소매,중품,17500.0,10.0,개,,20210607013535
20150223,서울,사과,후지,소매,상품,24220.0,10.0,개,,20210607013535
20150223,서울,사과,후지,소매,상품,25000.0,10.0,개,,20210607013535
20150223,서울,사과,후지,소매,중품,20000.0,10.0,개,,20210607013535
20150223,서울,사과,후지,소매,상품,21800.0,10.0,개,,20210607013535
20150223,서울,사과,후지,소매,상품,28300.0,10.0,개,,20210607013535
20150223,서울,사과,후지,소매,중품,18300.0,10.0,개,,20210607013535
20150223,서울,사과,후지,소매,상품,29660.0,10.0,개,,20210607013535
20150224,서울,사과,후지,소매,상품,23300.0,10.0,개,,20210607013535
20150224,서울,사과,후지,소매,중품,15600.0,10.0,개,,20210607013535
20150224,서울,사과,후지,소매,중품,18000.0,10.0,개,,20210607013535
20150224,서울,사과,후지,소매,중품,17500.0,10.0,개,,20210607013535
20150224,서울,사과,후지,소매,상품,24220.0,10.0,개,,20210607013535
20150224,서울,사과,후지,소매,상품,21800.0,10.0,개,,20210607013535
